ID,item_cnt_month
312,0.333333333333
313,0.25
314,0.0
315,0.0833333333333
316,0.416666666667
317,0.5
318,0.0833333333333
319,0.333333333333
320,0.0
321,0.0833333333333
322,0.833333333333
323,0.0833333333333
324,0.75
325,0.333333333333
326,0.25
327,0.0
328,0.0
329,0.416666666667
330,0.0
331,0.0
332,0.0833333333333
333,0.333333333333
334,0.333333333333
335,0.5
336,0.25
337,0.75
338,0.25
339,0.333333333333
340,0.166666666667
341,0.333333333333
342,0.0
343,0.916666666667
344,0.25
345,0.0
346,4.25
347,3.0
348,0.333333333333
349,0.583333333333
350,0.0
351,0.333333333333
352,0.0
353,0.5
354,0.0
355,0.0
356,0.0833333333333
357,0.25
358,0.666666666667
359,0.0833333333333
360,0.0833333333333
361,2.66666666667
362,0.166666666667
363,0.333333333333
364,1.41666666667
365,0.25
366,0.0
367,0.0
368,0.0
369,0.416666666667
370,0.0
371,0.0833333333333
372,0.166666666667
373,0.0
374,1.83333333333
375,0.916666666667
376,0.25
377,0.166666666667
378,0.5
379,0.0
380,0.75
381,0.25
382,0.166666666667
383,0.0
384,2.25
385,0.75
386,0.25
387,0.0
388,0.416666666667
389,0.0833333333333
390,0.0
391,0.0833333333333
392,0.666666666667
393,0.583333333333
394,0.0
395,0.0
396,2.5
397,0.916666666667
398,0.0
399,0.333333333333
400,0.0
401,0.416666666667
402,1.08333333333
403,1.25
404,0.5
405,0.25
406,0.166666666667
407,0.0
408,0.25
409,0.0
410,0.0
411,1.0
412,0.583333333333
413,0.333333333333
414,0.0
415,5.25
416,0.0
417,0.0
418,0.0
419,0.0
420,0.75
421,0.333333333333
422,0.0833333333333
423,0.666666666667
424,0.0833333333333
425,0.333333333333
426,0.0
427,0.0
428,1.33333333333
429,1.16666666667
430,1.16666666667
431,0.666666666667
432,0.0
433,0.0
434,0.0833333333333
435,0.75
436,0.0833333333333
437,0.583333333333
438,0.916666666667
439,0.416666666667
440,0.166666666667
441,0.5
442,0.0833333333333
443,0.333333333333
444,0.0833333333333
445,0.75
446,0.583333333333
447,0.5
448,0.0833333333333
449,0.5
450,0.0833333333333
451,0.5
452,0.333333333333
453,0.166666666667
454,0.916666666667
455,0.25
456,0.416666666667
457,0.0
458,1.08333333333
459,1.08333333333
460,74.6666666667
461,1.5
462,0.0833333333333
463,0.416666666667
464,1.66666666667
465,0.0
466,0.0
467,0.0
468,0.0
469,2.0
470,0.0833333333333
471,1.5
472,0.0833333333333
473,0.0
474,0.25
475,0.333333333333
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.166666666667
483,0.0833333333333
484,1.25
485,0.75
486,1.16666666667
487,0.25
488,0.0
489,2.58333333333
490,0.166666666667
491,0.0
492,0.75
493,0.0
494,0.0833333333333
495,0.0833333333333
496,0.0833333333333
497,0.0
498,1.25
499,0.0
500,0.0
501,0.75
502,0.75
503,0.0
504,2.08333333333
505,1.08333333333
506,1.91666666667
507,0.25
508,0.666666666667
509,0.916666666667
510,0.0833333333333
511,0.333333333333
512,0.5
513,0.0
514,0.0
515,0.0
516,0.0833333333333
517,0.416666666667
518,0.583333333333
519,0.416666666667
520,0.583333333333
521,1.33333333333
522,0.5
523,0.916666666667
524,0.0833333333333
525,1.0
526,0.333333333333
527,0.166666666667
528,0.0
529,0.0
530,0.0
531,0.833333333333
532,0.0833333333333
533,0.166666666667
534,0.0
535,0.0
536,0.0
537,0.5
538,3.83333333333
539,0.5
540,3.33333333333
541,0.0
542,1.58333333333
543,0.166666666667
544,0.0833333333333
545,0.0
546,0.25
547,0.0833333333333
548,0.0833333333333
549,0.0
550,0.0
551,0.833333333333
552,0.583333333333
553,0.0833333333333
554,0.0
555,0.166666666667
556,0.333333333333
557,0.166666666667
558,0.0
559,0.333333333333
560,0.75
561,1.08333333333
562,0.166666666667
563,0.0
564,0.0
565,0.5
566,0.0833333333333
567,0.0
568,0.666666666667
569,0.25
570,0.0
571,0.0
572,0.25
573,0.25
574,0.0
575,0.0
576,0.333333333333
577,0.0
578,0.0
579,0.416666666667
580,0.0
581,0.0
582,0.0
583,0.0
584,0.583333333333
585,0.0833333333333
586,0.0
587,1.66666666667
588,3.33333333333
589,0.333333333333
590,0.333333333333
591,0.333333333333
592,1.33333333333
593,0.25
594,0.25
595,0.5
596,0.0833333333333
597,0.0
598,0.0
599,0.0
600,0.0833333333333
601,0.333333333333
602,0.0
603,0.0833333333333
604,0.0833333333333
605,0.0833333333333
606,0.0
607,0.0
608,0.0
609,0.916666666667
610,0.5
611,0.916666666667
612,0.0
613,0.0
614,0.0
615,0.666666666667
616,0.0833333333333
617,0.583333333333
618,0.166666666667
619,0.0833333333333
620,0.833333333333
621,0.0
622,0.0
623,0.5
624,0.0833333333333
625,0.0833333333333
626,0.25
627,0.0
628,0.166666666667
629,0.0833333333333
630,0.25
631,0.0
632,0.0833333333333
633,0.0
634,0.916666666667
635,1.25
636,0.0
637,0.333333333333
638,1.33333333333
639,0.583333333333
640,0.583333333333
641,0.583333333333
642,0.166666666667
643,0.0
644,0.0833333333333
645,0.0
646,0.25
647,0.0833333333333
648,0.0
649,0.0833333333333
650,0.166666666667
651,1.58333333333
652,0.0
653,0.0833333333333
654,0.833333333333
655,0.0833333333333
656,0.583333333333
657,0.0
658,0.0
659,0.25
660,0.583333333333
661,0.5
662,0.0
663,2.91666666667
664,0.25
665,0.583333333333
666,0.166666666667
667,0.0
668,0.166666666667
669,0.0833333333333
670,0.166666666667
671,0.25
672,0.666666666667
673,1.41666666667
674,0.0
675,0.0
676,0.666666666667
677,1.08333333333
678,0.0833333333333
679,1.16666666667
680,0.0
681,0.0
682,3.75
683,0.0
684,0.166666666667
685,0.0833333333333
686,0.166666666667
687,0.0833333333333
688,0.416666666667
689,0.0
690,0.0
691,0.416666666667
692,0.333333333333
693,0.25
694,0.0
695,0.5
696,0.0
697,0.0
698,0.0
699,0.0
700,0.333333333333
701,0.0
702,0.5
703,0.5
704,0.0
705,0.0
706,0.166666666667
707,0.0
708,0.0
709,2.91666666667
710,0.25
711,0.25
712,0.0
713,0.833333333333
714,0.0833333333333
715,0.0
716,0.25
717,0.166666666667
718,0.0
719,0.0
720,0.0
721,0.25
722,0.0833333333333
723,2.0
724,0.166666666667
725,0.166666666667
726,0.5
727,0.166666666667
728,0.0
729,0.416666666667
730,0.166666666667
731,0.0833333333333
732,2.0
733,0.0
734,0.166666666667
735,0.0833333333333
736,0.0833333333333
737,0.333333333333
738,0.166666666667
739,0.25
740,0.0833333333333
741,0.0833333333333
742,0.0
743,0.0833333333333
744,0.333333333333
745,0.166666666667
746,0.166666666667
747,0.25
748,0.75
749,0.0
750,0.333333333333
751,0.0833333333333
752,0.25
753,0.0
754,1.58333333333
755,0.25
756,0.0
757,0.416666666667
758,0.0
759,0.0
760,1.41666666667
761,0.666666666667
762,0.0
763,0.416666666667
764,0.25
765,0.0833333333333
766,0.0833333333333
767,0.583333333333
768,1.08333333333
769,1.0
770,0.0
771,0.0
772,0.0833333333333
773,0.0
774,0.0
775,0.0
776,0.0833333333333
777,0.0833333333333
778,0.0
779,0.0833333333333
780,0.0
781,0.25
782,0.333333333333
783,0.0833333333333
784,0.0
785,0.25
786,0.666666666667
787,0.333333333333
788,0.0
789,0.0833333333333
790,0.0
791,0.0
792,0.0
793,0.666666666667
794,0.0
795,0.0
796,0.0
797,0.0833333333333
798,0.0
799,0.583333333333
800,0.0833333333333
801,0.166666666667
802,0.0
803,0.0
804,0.0833333333333
805,0.0
806,0.0
807,0.25
808,0.5
809,0.0
810,1.41666666667
811,0.833333333333
812,0.166666666667
813,0.0833333333333
814,0.0833333333333
815,0.666666666667
816,0.5
817,0.0
818,0.0
819,0.416666666667
820,0.25
821,0.166666666667
822,0.25
823,0.0
824,0.416666666667
825,0.0833333333333
826,0.0833333333333
827,0.0
828,0.0833333333333
829,0.25
830,0.25
831,0.166666666667
832,0.166666666667
833,1.16666666667
834,0.25
835,0.333333333333
836,0.0
837,0.666666666667
838,0.333333333333
839,0.0
840,0.0
841,0.166666666667
842,0.0833333333333
843,0.0
844,0.166666666667
845,0.0
846,0.0833333333333
847,0.0833333333333
848,0.5
849,0.0833333333333
850,0.333333333333
851,0.0
852,0.75
853,0.0
854,0.166666666667
855,1.25
856,0.0833333333333
857,2.08333333333
858,0.0
859,0.333333333333
860,0.0833333333333
861,0.0
862,0.0833333333333
863,0.0833333333333
864,0.25
865,0.583333333333
866,0.416666666667
867,0.0833333333333
868,1.0
869,0.166666666667
870,0.916666666667
871,0.166666666667
872,0.166666666667
873,1.08333333333
874,0.583333333333
875,1.58333333333
876,0.25
877,0.0
878,0.583333333333
879,0.166666666667
880,0.0833333333333
881,0.0833333333333
882,0.583333333333
883,0.333333333333
884,0.75
885,1.16666666667
886,0.0833333333333
887,0.416666666667
888,0.25
889,0.0
890,0.5
891,0.666666666667
892,0.0833333333333
893,0.333333333333
894,0.166666666667
895,0.0833333333333
896,0.0
897,0.25
898,0.0
899,0.166666666667
900,0.0833333333333
901,1.33333333333
902,0.0833333333333
903,0.0
904,0.333333333333
905,0.25
906,3.33333333333
907,0.25
908,0.666666666667
909,0.0
910,0.5
911,0.166666666667
912,0.583333333333
913,0.75
914,0.0
915,0.333333333333
916,0.416666666667
917,0.0
918,0.333333333333
919,0.666666666667
920,0.0
921,1.75
922,0.0833333333333
923,0.0833333333333
924,0.416666666667
925,0.333333333333
926,0.333333333333
927,0.333333333333
928,0.166666666667
929,0.416666666667
930,0.0
931,0.0
932,0.166666666667
933,0.5
934,0.0
935,0.0833333333333
936,0.0833333333333
937,2.5
938,0.166666666667
939,0.5
940,0.0833333333333
941,1.41666666667
942,0.0
943,0.583333333333
944,0.0833333333333
945,0.0
946,0.166666666667
947,0.0
948,0.0833333333333
949,0.0833333333333
950,0.0833333333333
951,0.0
952,0.0
953,0.0
954,0.833333333333
955,0.0833333333333
956,1.25
957,0.0
958,2.66666666667
959,0.0
960,0.0
961,0.5
962,0.916666666667
963,0.0833333333333
964,0.0833333333333
965,0.0
966,0.416666666667
967,0.0
968,0.0
969,0.25
970,0.0
971,0.166666666667
972,0.166666666667
973,1.08333333333
974,0.333333333333
975,0.0
976,0.166666666667
977,0.666666666667
978,0.666666666667
979,2.66666666667
980,0.833333333333
981,0.333333333333
982,0.75
983,0.0
984,0.0
985,0.833333333333
986,0.166666666667
987,1.16666666667
988,0.0
989,0.0
990,0.0
991,0.25
992,0.333333333333
993,0.25
994,0.25
995,0.25
996,0.0
997,0.25
998,0.166666666667
999,0.333333333333
1000,0.666666666667
1001,0.166666666667
1002,0.666666666667
1003,0.0
1004,0.0833333333333
1005,0.166666666667
1006,0.0
1007,0.0
1008,0.25
1009,0.416666666667
1010,0.0833333333333
1011,0.166666666667
1012,0.916666666667
1013,2.41666666667
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.333333333333
1019,0.0833333333333
1020,0.0
1021,0.416666666667
1022,0.333333333333
1023,0.25
1024,0.25
1025,0.0
1026,0.25
1027,0.166666666667
1028,0.0
1029,0.416666666667
1030,0.416666666667
1031,0.0833333333333
1032,1.16666666667
1033,0.0
1034,0.583333333333
1035,0.166666666667
1036,0.0
1037,0.666666666667
1038,0.0
1039,0.0833333333333
1040,0.5
1041,0.0
1042,0.0
1043,0.0833333333333
1044,0.333333333333
1045,0.0833333333333
1046,0.5
1047,0.0833333333333
1048,1.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,1.08333333333
1056,0.5
1057,0.0
1058,0.0
1059,1.75
1060,0.0833333333333
1061,0.0
1062,0.0
1063,0.416666666667
1064,0.333333333333
1065,0.0
1066,0.916666666667
1067,0.333333333333
1068,0.166666666667
1069,0.0833333333333
1070,0.333333333333
1071,0.25
1072,0.0
1073,0.0833333333333
1074,0.0833333333333
1075,0.0833333333333
1076,0.583333333333
1077,0.0
1078,0.0
1079,0.5
1080,0.333333333333
1081,0.0
1082,0.0833333333333
1083,0.333333333333
1084,0.25
1085,0.25
1086,0.0
1087,0.166666666667
1088,0.166666666667
1089,1.75
1090,0.416666666667
1091,0.0
1092,0.416666666667
1093,0.75
1094,0.0833333333333
1095,0.166666666667
1096,0.0833333333333
1097,0.166666666667
1098,0.0
1099,0.166666666667
1100,0.5
1101,0.0833333333333
1102,0.166666666667
1103,0.333333333333
1104,0.833333333333
1105,0.416666666667
1106,0.0
1107,0.5
1108,0.166666666667
1109,0.0
1110,0.75
1111,0.0
1112,0.416666666667
1113,0.0
1114,0.166666666667
1115,0.0833333333333
1116,0.0833333333333
1117,0.0
1118,0.0
1119,0.25
1120,0.25
1121,0.25
1122,0.583333333333
1123,0.0
1124,0.0833333333333
1125,0.25
1126,0.5
1127,0.0833333333333
1128,0.25
1129,0.0833333333333
1130,0.333333333333
1131,0.0
1132,0.0
1133,0.166666666667
1134,0.166666666667
1135,0.166666666667
1136,0.5
1137,1.08333333333
1138,0.25
1139,0.166666666667
1140,1.25
1141,0.166666666667
1142,0.333333333333
1143,0.0833333333333
1144,0.0833333333333
1145,0.25
1146,0.0833333333333
1147,0.0
1148,0.0
1149,0.25
1150,0.0833333333333
1151,1.08333333333
1152,0.0
1153,0.166666666667
1154,1.08333333333
1155,0.0833333333333
1156,0.333333333333
1157,1.5
1158,1.83333333333
1159,0.333333333333
1160,0.5
1161,0.416666666667
1162,0.583333333333
1163,0.0
1164,0.166666666667
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0833333333333
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0833333333333
1178,0.333333333333
1179,0.0833333333333
1180,0.166666666667
1181,0.0833333333333
1182,0.0833333333333
1183,0.0
1184,0.0
1185,0.166666666667
1186,0.0
1187,0.0
1188,0.166666666667
1189,0.25
1190,0.166666666667
1191,0.0833333333333
1192,0.0
1193,0.5
1194,0.0833333333333
1195,0.916666666667
1196,0.0833333333333
1197,0.0833333333333
1198,0.0
1199,0.5
1200,0.333333333333
1201,0.0
1202,0.416666666667
1203,0.5
1204,0.0
1205,1.08333333333
1206,0.0
1207,0.0
1208,0.0
1209,0.166666666667
1210,0.0833333333333
1211,0.333333333333
1212,1.5
1213,1.08333333333
1214,0.416666666667
1215,0.25
1216,0.5
1217,0.666666666667
1218,0.5
1219,0.0833333333333
1220,0.0
1221,0.0
1222,0.166666666667
1223,0.0833333333333
1224,0.25
1225,0.0
1226,0.25
1227,0.0
1228,0.583333333333
1229,0.416666666667
1230,0.0
1231,0.5
1232,0.416666666667
1233,0.416666666667
1234,0.0
1235,0.25
1236,0.583333333333
1237,0.25
1238,0.0
1239,0.25
1240,0.333333333333
1241,0.25
1242,0.166666666667
1243,0.0833333333333
1244,0.0833333333333
1245,0.0833333333333
1246,1.75
1247,0.5
1248,0.166666666667
1249,0.166666666667
1250,0.166666666667
1251,0.0
1252,1.0
1253,0.0833333333333
1254,0.25
1255,0.5
1256,1.0
1257,0.0833333333333
1258,0.0
1259,0.0
1260,0.0
1261,0.333333333333
1262,0.0
1263,0.0
1264,1.41666666667
1265,0.25
1266,0.0833333333333
1267,1.25
1268,0.166666666667
1269,0.0
1270,1.08333333333
1271,0.166666666667
1272,0.0
1273,0.166666666667
1274,0.0
1275,0.0
1276,0.25
1277,0.0
1278,0.0
1279,0.166666666667
1280,0.166666666667
1281,0.25
1282,0.333333333333
1283,0.0833333333333
1284,0.25
1285,0.416666666667
1286,0.0
1287,0.416666666667
1288,0.0833333333333
1289,0.25
1290,0.166666666667
1291,2.91666666667
1292,0.416666666667
1293,0.333333333333
1294,1.41666666667
1295,0.583333333333
1296,0.25
1297,0.0833333333333
1298,0.416666666667
1299,0.166666666667
1300,0.166666666667
1301,0.583333333333
1302,0.333333333333
1303,0.0
1304,0.333333333333
1305,0.0833333333333
1306,0.0833333333333
1307,0.166666666667
1308,0.0833333333333
1309,0.0
1310,0.0
1311,0.0833333333333
1312,1.08333333333
1313,0.166666666667
1314,0.416666666667
1315,0.0
1316,0.416666666667
1317,0.25
1318,0.666666666667
1319,0.333333333333
1320,0.0833333333333
1321,0.0833333333333
1322,0.0
1323,0.416666666667
1324,0.333333333333
1325,0.166666666667
1326,0.0
1327,0.0
1328,0.333333333333
1329,0.0833333333333
1330,0.0
1331,0.0
1332,0.0
1333,1.83333333333
1334,0.333333333333
1335,0.0833333333333
1336,0.0
1337,0.416666666667
1338,0.166666666667
1339,0.25
1340,0.0
1341,0.0
1342,0.833333333333
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.166666666667
1348,0.0833333333333
1349,0.5
1350,0.0
1351,0.0833333333333
1352,0.0
1353,0.166666666667
1354,0.916666666667
1355,0.0833333333333
1356,0.0833333333333
1357,0.166666666667
1358,0.0
1359,0.583333333333
1360,0.166666666667
1361,0.0833333333333
1362,0.166666666667
1363,0.25
1364,0.583333333333
1365,0.583333333333
1366,0.0833333333333
1367,0.416666666667
1368,0.5
1369,0.0
1370,0.0
1371,0.0
1372,0.0833333333333
1373,0.0833333333333
1374,0.0
1375,0.0833333333333
1376,0.583333333333
1377,0.0
1378,0.916666666667
1379,0.0833333333333
1380,0.166666666667
1381,0.25
1382,0.25
1383,0.833333333333
1384,0.0
1385,0.0833333333333
1386,0.166666666667
1387,0.166666666667
1388,0.166666666667
1389,0.0
1390,0.416666666667
1391,0.0
1392,0.5
1393,0.0
1394,0.0
1395,0.333333333333
1396,0.0
1397,0.666666666667
1398,0.333333333333
1399,0.333333333333
1400,0.0
1401,0.0
1402,0.0833333333333
1403,0.666666666667
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0833333333333
1411,0.166666666667
1412,0.0833333333333
1413,0.0833333333333
1414,0.0833333333333
1415,0.0833333333333
1416,0.0833333333333
1417,0.75
1418,0.0833333333333
1419,0.166666666667
1420,0.0
1421,0.583333333333
1422,0.166666666667
1423,0.333333333333
1424,0.0
1425,0.0833333333333
1426,0.0
1427,0.0833333333333
1428,0.0833333333333
1429,0.166666666667
1430,0.0
1431,0.0833333333333
1432,0.0
1433,0.166666666667
1434,0.0
1435,0.25
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0833333333333
1443,0.25
1444,0.0
1445,0.25
1446,0.0
1447,0.0
1448,0.0
1449,0.0833333333333
1450,0.0
1451,0.0
1452,0.166666666667
1453,0.0833333333333
1454,0.0
1455,0.0
1456,0.166666666667
1457,0.0
1458,0.166666666667
1459,0.166666666667
1460,0.166666666667
1461,0.25
1462,0.583333333333
1463,0.0
1464,0.333333333333
1465,0.166666666667
1466,0.166666666667
1467,0.0
1468,0.0833333333333
1469,0.416666666667
1470,0.166666666667
1471,0.25
1472,0.25
1473,0.0833333333333
1474,0.5
1475,0.583333333333
1476,0.0833333333333
1477,0.583333333333
1478,0.0833333333333
1479,0.0833333333333
1480,0.5
1481,0.25
1482,0.166666666667
1483,0.0
1484,0.333333333333
1485,0.333333333333
1486,0.333333333333
1487,0.0
1488,0.25
1489,0.333333333333
1490,0.0833333333333
1491,0.166666666667
1492,0.166666666667
1493,0.0
1494,0.0833333333333
1495,0.0833333333333
1496,0.0833333333333
1497,3.16666666667
1498,1.16666666667
1499,0.0833333333333
1500,0.0833333333333
1501,0.0833333333333
1502,0.0833333333333
1503,0.0
1504,0.0833333333333
1505,0.0
1506,0.0833333333333
1507,0.0
1508,0.333333333333
1509,0.75
1510,0.0
1511,0.166666666667
1512,0.0
1513,0.0
1514,0.0833333333333
1515,0.0
1516,0.0
1517,0.25
1518,0.0833333333333
1519,0.166666666667
1520,0.0
1521,0.0833333333333
1522,0.25
1523,0.166666666667
1524,0.166666666667
1525,0.0
1526,0.0833333333333
1527,0.0833333333333
1528,0.0833333333333
1529,0.0833333333333
1530,0.333333333333
1531,0.0833333333333
1532,0.0833333333333
1533,0.0
1534,0.0
1535,0.0
1536,0.75
1537,0.0
1538,0.0833333333333
1539,0.0833333333333
1540,0.0
1541,0.0
1542,0.0
1543,0.25
1544,0.0833333333333
1545,0.0
1546,0.0
1547,0.25
1548,0.5
1549,0.5
1550,0.0
1551,0.0833333333333
1552,0.0
1553,0.0
1554,0.0
1555,0.333333333333
1556,0.0833333333333
1557,0.0
1558,0.0833333333333
1559,0.25
1560,0.0833333333333
1561,0.0833333333333
1562,0.0
1563,0.0833333333333
1564,0.0
1565,0.0
1566,0.25
1567,0.0833333333333
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.25
1575,0.0
1576,0.0
1577,0.0
1578,0.166666666667
1579,0.0
1580,0.0
1581,0.0
1582,0.833333333333
1583,0.833333333333
1584,0.416666666667
1585,0.0
1586,0.0
1587,0.0833333333333
1588,0.0
1589,0.166666666667
1590,0.166666666667
1591,0.0
1592,0.0
1593,0.0833333333333
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0833333333333
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0833333333333
1609,0.0833333333333
1610,0.0
1611,0.0
1612,0.0
1613,1.08333333333
1614,0.0
1615,0.25
1616,0.0
1617,0.0
1618,0.416666666667
1619,0.0
1620,0.0
1621,1.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.833333333333
1628,0.0833333333333
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0833333333333
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.166666666667
1645,0.0
1646,0.0833333333333
1647,0.583333333333
1648,0.0
1649,0.0
1650,0.0
1651,0.25
1652,0.0
1653,0.166666666667
1654,0.166666666667
1655,0.166666666667
1656,0.583333333333
1657,0.666666666667
1658,0.0
1659,0.416666666667
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.833333333333
1665,0.0
1666,0.0
1667,0.0
1668,0.0833333333333
1669,0.166666666667
1670,0.333333333333
1671,0.0
1672,0.333333333333
1673,0.0833333333333
1674,0.0
1675,1.0
1676,0.0
1677,0.166666666667
1678,0.166666666667
1679,0.0
1680,0.333333333333
1681,0.333333333333
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.5
1688,0.416666666667
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.166666666667
1694,0.0
1695,0.5
1696,0.0
1697,0.0833333333333
1698,0.333333333333
1699,0.0
1700,0.5
1701,0.0
1702,0.833333333333
1703,0.416666666667
1704,0.0
1705,0.0833333333333
1706,0.0
1707,0.0
1708,0.0
1709,0.166666666667
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.333333333333
1715,0.5
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.25
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
